"data";"diga_id";"diga_nome";"invaso_capacita_mln_m3"
"2007-02-28";"14";"OLIVO";"3.52"
"2007-04-01";"14";"OLIVO";"4.25"
"2007-05-01";"14";"OLIVO";"4.39"
"2007-06-01";"14";"OLIVO";"4.16"
"2007-07-01";"14";"OLIVO";"3.74"
"2007-08-01";"14";"OLIVO";"2.71"
"2007-09-01";"14";"OLIVO";"1.92"
"2007-10-01";"14";"OLIVO";"1.72"
"2007-10-31";"14";"OLIVO";"1.80"
"2007-11-30";"14";"OLIVO";"1.94"
"2007-12-31";"14";"OLIVO";"2.22"
"2008-01-31";"14";"OLIVO";"2.52"
"2008-02-29";"14";"OLIVO";"2.66"
"2008-04-01";"14";"OLIVO";"2.91"
"2008-05-01";"14";"OLIVO";"3.05"
"2008-06-01";"14";"OLIVO";"2.85"
"2008-07-01";"14";"OLIVO";"2.48"
"2008-08-01";"14";"OLIVO";"1.98"
"2008-09-01";"14";"OLIVO";"1.89"
"2008-10-01";"14";"OLIVO";"1.84"
"2008-10-31";"14";"OLIVO";"1.86"
"2008-11-30";"14";"OLIVO";"2.15"
"2008-12-31";"14";"OLIVO";"3.75"
"2009-01-31";"14";"OLIVO";"6.46"
"2009-02-28";"14";"OLIVO";"6.72"
"2009-04-01";"14";"OLIVO";"7.06"
"2009-05-01";"14";"OLIVO";"7.60"
"2009-06-01";"14";"OLIVO";"7.47"
"2009-07-01";"14";"OLIVO";"6.93"
"2009-08-01";"14";"OLIVO";"6.07"
"2009-09-01";"14";"OLIVO";"5.46"
"2009-10-01";"14";"OLIVO";"5.50"
"2009-10-31";"14";"OLIVO";"5.47"
"2009-11-30";"14";"OLIVO";"5.48"
"2009-12-31";"14";"OLIVO";"5.55"
"2010-01-31";"14";"OLIVO";"6.37"
"2010-02-28";"14";"OLIVO";"7.32"
"2010-04-01";"14";"OLIVO";"8.56"
"2010-05-01";"14";"OLIVO";"8.53"
"2010-06-01";"14";"OLIVO";"8.16"
"2010-07-01";"14";"OLIVO";"7.58"
"2010-08-01";"14";"OLIVO";"6.74"
"2010-09-01";"14";"OLIVO";"5.89"
"2010-10-01";"14";"OLIVO";"5.39"
"2010-10-31";"14";"OLIVO";"5.19"
"2010-11-30";"14";"OLIVO";"5.19"
"2010-12-31";"14";"OLIVO";"5.17"
"2011-01-31";"14";"OLIVO";"5.14"
"2011-02-28";"14";"OLIVO";"5.58"
"2011-04-01";"14";"OLIVO";"5.77"
"2011-05-01";"14";"OLIVO";"5.74"
"2011-06-01";"14";"OLIVO";"5.44"
"2011-07-01";"14";"OLIVO";"4.93"
"2011-08-01";"14";"OLIVO";"3.87"
"2011-09-01";"14";"OLIVO";"2.91"
"2011-10-01";"14";"OLIVO";"2.79"
"2011-10-31";"14";"OLIVO";"2.83"
"2011-11-30";"14";"OLIVO";"2.93"
"2011-12-31";"14";"OLIVO";"3.03"
"2012-01-31";"14";"OLIVO";"3.16"
"2012-02-29";"14";"OLIVO";"4.95"
"2012-04-01";"14";"OLIVO";"5.38"
"2012-05-01";"14";"OLIVO";"5.44"
"2012-06-01";"14";"OLIVO";"5.17"
"2012-07-01";"14";"OLIVO";"4.80"
"2012-08-01";"14";"OLIVO";"4.01"
"2012-09-01";"14";"OLIVO";"3.22"
"2012-10-01";"14";"OLIVO";"3.06"
"2012-10-31";"14";"OLIVO";"3.24"
"2012-11-30";"14";"OLIVO";"3.31"
"2012-12-31";"14";"OLIVO";"3.44"
"2013-01-31";"14";"OLIVO";"3.80"
"2013-02-28";"14";"OLIVO";"3.99"
"2013-04-01";"14";"OLIVO";"4.73"
"2013-05-01";"14";"OLIVO";"4.86"
"2013-06-01";"14";"OLIVO";"4.67"
"2013-07-01";"14";"OLIVO";"3.25"
"2013-08-01";"14";"OLIVO";"2.66"
"2013-09-01";"14";"OLIVO";"2.99"
"2013-10-01";"14";"OLIVO";"1.96"
"2013-10-31";"14";"OLIVO";"1.77"
"2013-11-30";"14";"OLIVO";"1.89"
"2013-12-31";"14";"OLIVO";"2.99"
"2014-01-31";"14";"OLIVO";"3.25"
"2014-02-28";"14";"OLIVO";"4.52"
"2014-04-01";"14";"OLIVO";"4.77"
"2014-05-01";"14";"OLIVO";"4.82"
"2014-06-01";"14";"OLIVO";"4.60"
"2014-07-01";"14";"OLIVO";"4.41"
"2014-08-01";"14";"OLIVO";"2.96"
"2014-09-01";"14";"OLIVO";"3.23"
"2014-10-01";"14";"OLIVO";"2.82"
"2014-10-31";"14";"OLIVO";"2.59"
"2014-11-30";"14";"OLIVO";"2.52"
"2014-12-31";"14";"OLIVO";"2.47"
"2015-01-31";"14";"OLIVO";"2.62"
"2015-02-28";"14";"OLIVO";"5.39"
"2015-04-01";"14";"OLIVO";"5.94"
"2015-05-01";"14";"OLIVO";"6.00"
"2015-06-01";"14";"OLIVO";"5.72"
"2015-07-01";"14";"OLIVO";"5.51"
"2015-08-01";"14";"OLIVO";"4.86"
"2015-09-01";"14";"OLIVO";"4.43"
"2015-10-01";"14";"OLIVO";"4.37"
"2015-10-31";"14";"OLIVO";"4.61"
"2015-11-30";"14";"OLIVO";"4.90"
"2015-12-31";"14";"OLIVO";"5.01"
"2016-01-31";"14";"OLIVO";"5.18"
"2016-02-29";"14";"OLIVO";"4.43"
"2016-04-01";"14";"OLIVO";"4.59"
"2016-05-01";"14";"OLIVO";"4.46"
"2016-06-01";"14";"OLIVO";"4.16"
"2016-07-01";"14";"OLIVO";"3.72"
"2016-08-01";"14";"OLIVO";"3.90"
"2016-09-01";"14";"OLIVO";"4.44"
"2016-10-01";"14";"OLIVO";"2.95"
"2016-10-31";"14";"OLIVO";"2.73"
"2016-11-30";"14";"OLIVO";"1.46"
"2016-12-31";"14";"OLIVO";"2.01"
"2017-01-31";"14";"OLIVO";"2.22"
"2017-02-28";"14";"OLIVO";"2.46"
"2017-04-01";"14";"OLIVO";"2.58"
"2017-05-01";"14";"OLIVO";"2.67"
"2017-06-01";"14";"OLIVO";"2.35"
"2017-07-01";"14";"OLIVO";"2.00"
"2017-08-01";"14";"OLIVO";"1.72"
"2017-09-01";"14";"OLIVO";"1.57"
"2017-10-01";"14";"OLIVO";"1.51"
"2017-10-31";"14";"OLIVO";"1.54"
"2017-11-30";"14";"OLIVO";"2.07"
"2017-12-31";"14";"OLIVO";"2.17"
"2018-01-31";"14";"OLIVO";"2.29"
"2018-02-28";"14";"OLIVO";"3.42"
"2018-04-01";"14";"OLIVO";"3.62"
"2018-05-01";"14";"OLIVO";"3.69"
"2018-06-01";"14";"OLIVO";"2.77"
"2018-07-01";"14";"OLIVO";"3.53"
"2018-08-01";"14";"OLIVO";"3.23"
"2018-09-01";"14";"OLIVO";"3.40"
"2018-10-01";"14";"OLIVO";"4.63"
"2018-10-31";"14";"OLIVO";"3.95"
"2018-11-30";"14";"OLIVO";"4.40"
"2018-12-31";"14";"OLIVO";"3.67"
"2019-01-31";"14";"OLIVO";"3.94"
"2019-02-28";"14";"OLIVO";"5.17"
"2019-04-01";"14";"OLIVO";"5.09"
"2019-05-01";"14";"OLIVO";"4.33"
"2019-06-01";"14";"OLIVO";"4.23"
"2019-07-01";"14";"OLIVO";"3.93"
"2019-08-01";"14";"OLIVO";"3.28"
"2019-09-01";"14";"OLIVO";"2.87"
"2019-10-01";"14";"OLIVO";"2.90"
"2019-10-31";"14";"OLIVO";"2.85"
"2019-11-30";"14";"OLIVO";"3.82"
"2019-12-31";"14";"OLIVO";"3.98"
"2020-01-31";"14";"OLIVO";"4.05"
"2020-02-29";"14";"OLIVO";"4.03"
"2020-04-01";"14";"OLIVO";"5.06"
"2020-05-01";"14";"OLIVO";"5.05"
"2020-06-01";"14";"OLIVO";"4.81"
"2020-07-01";"14";"OLIVO";"4.49"
"2020-08-01";"14";"OLIVO";"3.98"
"2020-09-01";"14";"OLIVO";"3.57"
"2020-10-01";"14";"OLIVO";"3.26"
"2020-10-31";"14";"OLIVO";"3.13"
"2020-11-30";"14";"OLIVO";"3.18"
"2020-12-31";"14";"OLIVO";"3.41"
"2021-01-31";"14";"OLIVO";"3.55"
"2021-02-28";"14";"OLIVO";"3.65"
"2021-04-01";"14";"OLIVO";"3.73"
"2021-05-01";"14";"OLIVO";"3.71"
"2006-12-31";"15";"PIANA DEGLI ALBANESI";"15.53"
"2007-01-31";"15";"PIANA DEGLI ALBANESI";"15.11"
"2007-02-28";"15";"PIANA DEGLI ALBANESI";"14.92"
"2007-04-01";"15";"PIANA DEGLI ALBANESI";"19.18"
"2007-05-01";"15";"PIANA DEGLI ALBANESI";"21.21"
"2007-06-01";"15";"PIANA DEGLI ALBANESI";"20.34"
"2007-07-01";"15";"PIANA DEGLI ALBANESI";"18.92"
"2007-08-01";"15";"PIANA DEGLI ALBANESI";"17.34"
"2007-09-01";"15";"PIANA DEGLI ALBANESI";"15.64"
"2007-10-01";"15";"PIANA DEGLI ALBANESI";"14.65"
"2007-10-31";"15";"PIANA DEGLI ALBANESI";"14.43"
"2007-11-30";"15";"PIANA DEGLI ALBANESI";"15.39"
"2007-12-31";"15";"PIANA DEGLI ALBANESI";"17.30"
"2008-01-31";"15";"PIANA DEGLI ALBANESI";"17.02"
"2008-02-29";"15";"PIANA DEGLI ALBANESI";"16.71"
"2008-04-01";"15";"PIANA DEGLI ALBANESI";"18.05"
"2008-05-01";"15";"PIANA DEGLI ALBANESI";"17.76"
"2008-06-01";"15";"PIANA DEGLI ALBANESI";"16.48"
"2008-07-01";"15";"PIANA DEGLI ALBANESI";"14.85"
"2008-08-01";"15";"PIANA DEGLI ALBANESI";"13.50"
"2008-09-01";"15";"PIANA DEGLI ALBANESI";"12.46"
"2008-10-01";"15";"PIANA DEGLI ALBANESI";"11.31"
"2008-10-31";"15";"PIANA DEGLI ALBANESI";"10.80"
"2008-11-30";"15";"PIANA DEGLI ALBANESI";"10.16"
"2008-12-31";"15";"PIANA DEGLI ALBANESI";"10.01"
"2009-01-31";"15";"PIANA DEGLI ALBANESI";"15.01"
"2009-02-28";"15";"PIANA DEGLI ALBANESI";"18.79"
"2009-04-01";"15";"PIANA DEGLI ALBANESI";"21.43"
"2009-05-01";"15";"PIANA DEGLI ALBANESI";"22.72"
"2009-06-01";"15";"PIANA DEGLI ALBANESI";"21.66"
"2009-07-01";"15";"PIANA DEGLI ALBANESI";"20.39"
"2009-08-01";"15";"PIANA DEGLI ALBANESI";"18.60"
"2009-09-01";"15";"PIANA DEGLI ALBANESI";"17.47"
"2009-10-01";"15";"PIANA DEGLI ALBANESI";"20.10"
"2009-10-31";"15";"PIANA DEGLI ALBANESI";"24.73"
"2009-11-30";"15";"PIANA DEGLI ALBANESI";"24.11"
"2009-12-31";"15";"PIANA DEGLI ALBANESI";"25.43"
"2010-01-31";"15";"PIANA DEGLI ALBANESI";"28.87"
"2010-02-28";"15";"PIANA DEGLI ALBANESI";"24.64"
"2010-04-01";"15";"PIANA DEGLI ALBANESI";"24.94"
"2010-05-01";"15";"PIANA DEGLI ALBANESI";"24.74"
"2010-06-01";"15";"PIANA DEGLI ALBANESI";"23.69"
"2010-07-01";"15";"PIANA DEGLI ALBANESI";"21.68"
"2010-08-01";"15";"PIANA DEGLI ALBANESI";"19.49"
"2010-09-01";"15";"PIANA DEGLI ALBANESI";"17.86"
"2010-10-01";"15";"PIANA DEGLI ALBANESI";"17.47"
"2010-10-31";"15";"PIANA DEGLI ALBANESI";"17.91"
"2010-11-30";"15";"PIANA DEGLI ALBANESI";"18.78"
"2010-12-31";"15";"PIANA DEGLI ALBANESI";"18.66"
"2011-01-31";"15";"PIANA DEGLI ALBANESI";"18.89"
"2011-02-28";"15";"PIANA DEGLI ALBANESI";"22.05"
"2011-04-01";"15";"PIANA DEGLI ALBANESI";"22.64"
"2011-05-01";"15";"PIANA DEGLI ALBANESI";"21.38"
"2011-06-01";"15";"PIANA DEGLI ALBANESI";"20.62"
"2011-07-01";"15";"PIANA DEGLI ALBANESI";"18.73"
"2011-08-01";"15";"PIANA DEGLI ALBANESI";"16.16"
"2011-09-01";"15";"PIANA DEGLI ALBANESI";"14.22"
"2011-10-01";"15";"PIANA DEGLI ALBANESI";"12.26"
"2011-10-31";"15";"PIANA DEGLI ALBANESI";"11.62"
"2011-11-30";"15";"PIANA DEGLI ALBANESI";"11.27"
"2011-12-31";"15";"PIANA DEGLI ALBANESI";"12.70"
"2012-01-31";"15";"PIANA DEGLI ALBANESI";"14.47"
"2012-02-29";"15";"PIANA DEGLI ALBANESI";"19.63"
"2012-04-01";"15";"PIANA DEGLI ALBANESI";"20.84"
"2012-05-01";"15";"PIANA DEGLI ALBANESI";"20.70"
"2012-06-01";"15";"PIANA DEGLI ALBANESI";"20.12"
"2012-07-01";"15";"PIANA DEGLI ALBANESI";"18.86"
"2012-08-01";"15";"PIANA DEGLI ALBANESI";"17.20"
"2012-09-01";"15";"PIANA DEGLI ALBANESI";"15.80"
"2012-10-01";"15";"PIANA DEGLI ALBANESI";"14.98"
"2012-10-31";"15";"PIANA DEGLI ALBANESI";"14.04"
"2012-11-30";"15";"PIANA DEGLI ALBANESI";"14.08"
"2012-12-31";"15";"PIANA DEGLI ALBANESI";"14.83"
"2013-01-31";"15";"PIANA DEGLI ALBANESI";"18.29"
"2013-02-28";"15";"PIANA DEGLI ALBANESI";"21.88"
"2013-04-01";"15";"PIANA DEGLI ALBANESI";"25.00"
"2013-05-01";"15";"PIANA DEGLI ALBANESI";"25.06"
"2013-06-01";"15";"PIANA DEGLI ALBANESI";"23.90"
"2013-07-01";"15";"PIANA DEGLI ALBANESI";"22.55"
"2013-08-01";"15";"PIANA DEGLI ALBANESI";"20.72"
"2013-09-01";"15";"PIANA DEGLI ALBANESI";"18.52"
"2013-10-01";"15";"PIANA DEGLI ALBANESI";"16.50"
"2013-10-31";"15";"PIANA DEGLI ALBANESI";"15.46"
"2013-11-30";"15";"PIANA DEGLI ALBANESI";"14.36"
"2013-12-31";"15";"PIANA DEGLI ALBANESI";"19.94"
"2014-01-31";"15";"PIANA DEGLI ALBANESI";"17.04"
"2014-02-28";"15";"PIANA DEGLI ALBANESI";"18.99"
"2014-04-01";"15";"PIANA DEGLI ALBANESI";"22.78"
"2014-05-01";"15";"PIANA DEGLI ALBANESI";"24.61"
"2014-06-01";"15";"PIANA DEGLI ALBANESI";"23.66"
"2014-07-01";"15";"PIANA DEGLI ALBANESI";"22.27"
"2014-08-01";"15";"PIANA DEGLI ALBANESI";"21.15"
"2014-09-01";"15";"PIANA DEGLI ALBANESI";"18.36"
"2014-10-01";"15";"PIANA DEGLI ALBANESI";"16.01"
"2014-10-31";"15";"PIANA DEGLI ALBANESI";"14.40"
"2014-11-30";"15";"PIANA DEGLI ALBANESI";"13.00"
"2014-12-31";"15";"PIANA DEGLI ALBANESI";"12.56"
"2015-01-31";"15";"PIANA DEGLI ALBANESI";"16.55"
"2015-02-28";"15";"PIANA DEGLI ALBANESI";"24.29"
"2015-04-01";"15";"PIANA DEGLI ALBANESI";"25.08"
"2015-05-01";"15";"PIANA DEGLI ALBANESI";"22.87"
"2015-06-01";"15";"PIANA DEGLI ALBANESI";"21.91"
"2015-07-01";"15";"PIANA DEGLI ALBANESI";"20.10"
"2015-08-01";"15";"PIANA DEGLI ALBANESI";"18.08"
"2015-09-01";"15";"PIANA DEGLI ALBANESI";"15.56"
"2015-10-01";"15";"PIANA DEGLI ALBANESI";"14.43"
"2015-10-31";"15";"PIANA DEGLI ALBANESI";"14.27"
"2015-11-30";"15";"PIANA DEGLI ALBANESI";"17.99"
"2015-12-31";"15";"PIANA DEGLI ALBANESI";"16.37"
"2016-01-31";"15";"PIANA DEGLI ALBANESI";"18.03"
"2016-02-29";"15";"PIANA DEGLI ALBANESI";"17.72"
"2016-04-01";"15";"PIANA DEGLI ALBANESI";"20.60"
"2016-05-01";"15";"PIANA DEGLI ALBANESI";"19.64"
"2016-06-01";"15";"PIANA DEGLI ALBANESI";"17.99"
"2016-07-01";"15";"PIANA DEGLI ALBANESI";"16.19"
"2016-08-01";"15";"PIANA DEGLI ALBANESI";"14.56"
"2016-09-01";"15";"PIANA DEGLI ALBANESI";"12.41"
"2016-10-01";"15";"PIANA DEGLI ALBANESI";"11.50"
"2016-10-31";"15";"PIANA DEGLI ALBANESI";"10.92"
"2016-11-30";"15";"PIANA DEGLI ALBANESI";"10.48"
"2016-12-31";"15";"PIANA DEGLI ALBANESI";"9.57"
"2017-01-31";"15";"PIANA DEGLI ALBANESI";"12.51"
"2017-02-28";"15";"PIANA DEGLI ALBANESI";"13.51"
"2017-04-01";"15";"PIANA DEGLI ALBANESI";"12.83"
"2017-05-01";"15";"PIANA DEGLI ALBANESI";"12.06"
"2017-06-01";"15";"PIANA DEGLI ALBANESI";"11.01"
"2017-07-01";"15";"PIANA DEGLI ALBANESI";"9.19"
"2017-08-01";"15";"PIANA DEGLI ALBANESI";"7.75"
"2017-09-01";"15";"PIANA DEGLI ALBANESI";"6.22"
"2017-10-01";"15";"PIANA DEGLI ALBANESI";"5.00"
"2017-10-31";"15";"PIANA DEGLI ALBANESI";"4.20"
"2017-11-30";"15";"PIANA DEGLI ALBANESI";"3.44"
"2017-12-31";"15";"PIANA DEGLI ALBANESI";"2.80"
"2018-01-31";"15";"PIANA DEGLI ALBANESI";"2.33"
"2018-02-28";"15";"PIANA DEGLI ALBANESI";"7.38"
"2018-04-01";"15";"PIANA DEGLI ALBANESI";"10.39"
"2018-05-01";"15";"PIANA DEGLI ALBANESI";"10.39"
"2018-06-01";"15";"PIANA DEGLI ALBANESI";"9.89"
"2018-07-01";"15";"PIANA DEGLI ALBANESI";"8.79"
"2018-08-01";"15";"PIANA DEGLI ALBANESI";"7.99"
"2018-09-01";"15";"PIANA DEGLI ALBANESI";"7.86"
"2018-10-01";"15";"PIANA DEGLI ALBANESI";"7.13"
"2018-10-31";"15";"PIANA DEGLI ALBANESI";"6.50"
"2018-11-30";"15";"PIANA DEGLI ALBANESI";"10.07"
"2018-12-31";"15";"PIANA DEGLI ALBANESI";"11.80"
"2019-01-31";"15";"PIANA DEGLI ALBANESI";"16.47"
"2019-02-28";"15";"PIANA DEGLI ALBANESI";"18.63"
"2019-04-01";"15";"PIANA DEGLI ALBANESI";"19.06"
"2019-05-01";"15";"PIANA DEGLI ALBANESI";"19.39"
"2019-06-01";"15";"PIANA DEGLI ALBANESI";"19.46"
"2019-07-01";"15";"PIANA DEGLI ALBANESI";"18.63"
"2019-08-01";"15";"PIANA DEGLI ALBANESI";"17.71"
"2019-09-01";"15";"PIANA DEGLI ALBANESI";"15.79"
"2019-10-01";"15";"PIANA DEGLI ALBANESI";"15.02"
"2019-10-31";"15";"PIANA DEGLI ALBANESI";"14.71"
"2019-11-30";"15";"PIANA DEGLI ALBANESI";"14.93"
"2019-12-31";"15";"PIANA DEGLI ALBANESI";"16.54"
"2020-01-31";"15";"PIANA DEGLI ALBANESI";"16.44"
"2020-02-29";"15";"PIANA DEGLI ALBANESI";"15.66"
"2020-04-01";"15";"PIANA DEGLI ALBANESI";"16.02"
"2020-05-01";"15";"PIANA DEGLI ALBANESI";"15.91"
"2020-06-01";"15";"PIANA DEGLI ALBANESI";"14.23"
"2020-07-01";"15";"PIANA DEGLI ALBANESI";"13.34"
"2020-08-01";"15";"PIANA DEGLI ALBANESI";"11.18"
"2020-09-01";"15";"PIANA DEGLI ALBANESI";"10.61"
"2020-10-01";"15";"PIANA DEGLI ALBANESI";"9.74"
"2020-10-31";"15";"PIANA DEGLI ALBANESI";"9.19"
"2020-11-30";"15";"PIANA DEGLI ALBANESI";"8.78"
"2020-12-31";"15";"PIANA DEGLI ALBANESI";"11.31"
"2021-01-31";"15";"PIANA DEGLI ALBANESI";"14.58"
"2021-02-28";"15";"PIANA DEGLI ALBANESI";"17.59"
"2021-04-01";"15";"PIANA DEGLI ALBANESI";"19.64"
"2021-05-01";"15";"PIANA DEGLI ALBANESI";"18.68"
"2006-12-31";"16";"POMA";"34.21"
"2007-01-31";"16";"POMA";"38.45"
"2007-02-28";"16";"POMA";"35.05"
"2007-04-01";"16";"POMA";"45.02"
"2007-05-01";"16";"POMA";"54.52"
"2007-06-01";"16";"POMA";"53.00"
"2007-07-01";"16";"POMA";"49.42"
"2007-08-01";"16";"POMA";"44.00"
"2007-09-01";"16";"POMA";"39.22"
"2007-10-01";"16";"POMA";"36.05"
"2007-10-31";"16";"POMA";"35.83"
"2007-11-30";"16";"POMA";"38.02"
"2007-12-31";"16";"POMA";"43.46"
"2008-01-31";"16";"POMA";"44.00"
"2008-02-29";"16";"POMA";"43.23"
"2008-04-01";"16";"POMA";"46.20"
"2008-05-01";"16";"POMA";"45.75"
"2008-06-01";"16";"POMA";"43.26"
"2008-07-01";"16";"POMA";"38.34"
"2008-08-01";"16";"POMA";"31.85"
"2008-09-01";"16";"POMA";"25.82"
"2008-10-01";"16";"POMA";"22.16"
"2008-10-31";"16";"POMA";"20.23"
"2008-11-30";"16";"POMA";"18.49"
"2008-12-31";"16";"POMA";"18.25"
"2009-01-31";"16";"POMA";"28.23"
"2009-02-28";"16";"POMA";"49.94"
"2009-04-01";"16";"POMA";"64.26"
"2009-05-01";"16";"POMA";"68.74"
"2009-06-01";"16";"POMA";"67.23"
"2009-07-01";"16";"POMA";"63.57"
"2009-08-01";"16";"POMA";"57.51"
"2009-09-01";"16";"POMA";"51.49"
"2009-10-01";"16";"POMA";"50.97"
"2009-10-31";"16";"POMA";"65.84"
"2009-11-30";"16";"POMA";"67.64"
"2009-12-31";"16";"POMA";"69.05"
"2010-01-31";"16";"POMA";"68.83"
"2010-02-28";"16";"POMA";"65.31"
"2010-04-01";"16";"POMA";"68.87"
"2010-05-01";"16";"POMA";"68.18"
"2010-06-01";"16";"POMA";"66.02"
"2010-07-01";"16";"POMA";"63.48"
"2010-08-01";"16";"POMA";"57.80"
"2010-09-01";"16";"POMA";"51.64"
"2010-10-01";"16";"POMA";"49.13"
"2010-10-31";"16";"POMA";"49.54"
"2010-11-30";"16";"POMA";"49.49"
"2010-12-31";"16";"POMA";"49.20"
"2011-01-31";"16";"POMA";"49.71"
"2011-02-28";"16";"POMA";"58.36"
"2011-04-01";"16";"POMA";"63.48"
"2011-05-01";"16";"POMA";"62.29"
"2011-06-01";"16";"POMA";"72.56"
"2011-07-01";"16";"POMA";"59.00"
"2011-08-01";"16";"POMA";"52.58"
"2011-09-01";"16";"POMA";"47.24"
"2011-10-01";"16";"POMA";"43.89"
"2011-10-31";"16";"POMA";"42.16"
"2011-11-30";"16";"POMA";"39.91"
"2011-12-31";"16";"POMA";"39.91"
"2012-01-31";"16";"POMA";"41.17"
"2012-02-29";"16";"POMA";"51.67"
"2012-04-01";"16";"POMA";"54.80"
"2012-05-01";"16";"POMA";"54.04"
"2012-06-01";"16";"POMA";"50.83"
"2012-07-01";"16";"POMA";"46.00"
"2012-08-01";"16";"POMA";"39.70"
"2012-09-01";"16";"POMA";"33.06"
"2012-10-01";"16";"POMA";"28.61"
"2012-10-31";"16";"POMA";"25.65"
"2012-11-30";"16";"POMA";"23.87"
"2012-12-31";"16";"POMA";"23.75"
"2013-01-31";"16";"POMA";"37.51"
"2013-02-28";"16";"POMA";"54.96"
"2013-04-01";"16";"POMA";"72.35"
"2013-05-01";"16";"POMA";"70.83"
"2013-06-01";"16";"POMA";"67.65"
"2013-07-01";"16";"POMA";"62.72"
"2013-08-01";"16";"POMA";"55.92"
"2013-09-01";"16";"POMA";"48.89"
"2013-10-01";"16";"POMA";"45.16"
"2013-10-31";"16";"POMA";"42.49"
"2013-11-30";"16";"POMA";"42.37"
"2013-12-31";"16";"POMA";"44.76"
"2014-01-31";"16";"POMA";"58.52"
"2014-02-28";"16";"POMA";"66.39"
"2014-04-01";"16";"POMA";"72.12"
"2014-05-01";"16";"POMA";"72.12"
"2014-06-01";"16";"POMA";"69.65"
"2014-07-01";"16";"POMA";"64.76"
"2014-08-01";"16";"POMA";"56.64"
"2014-09-01";"16";"POMA";"51.67"
"2014-10-01";"16";"POMA";"46.37"
"2014-10-31";"16";"POMA";"42.13"
"2014-11-30";"16";"POMA";"39.43"
"2014-12-31";"16";"POMA";"37.48"
"2015-01-31";"16";"POMA";"42.31"
"2015-02-28";"16";"POMA";"67.83"
"2015-04-01";"16";"POMA";"72.64"
"2015-05-01";"16";"POMA";"70.45"
"2015-06-01";"16";"POMA";"66.72"
"2015-07-01";"16";"POMA";"61.96"
"2015-08-01";"16";"POMA";"55.16"
"2015-09-01";"16";"POMA";"48.37"
"2015-10-01";"16";"POMA";"43.96"
"2015-10-31";"16";"POMA";"42.34"
"2015-11-30";"16";"POMA";"43.74"
"2015-12-31";"16";"POMA";"45.98"
"2016-01-31";"16";"POMA";"48.55"
"2016-02-29";"16";"POMA";"49.50"
"2016-04-01";"16";"POMA";"61.92"
"2016-05-01";"16";"POMA";"60.32"
"2016-06-01";"16";"POMA";"57.20"
"2016-07-01";"16";"POMA";"52.81"
"2016-08-01";"16";"POMA";"46.84"
"2016-09-01";"16";"POMA";"40.37"
"2016-10-01";"16";"POMA";"35.98"
"2016-10-31";"16";"POMA";"32.32"
"2016-11-30";"16";"POMA";"29.46"
"2016-12-31";"16";"POMA";"25.60"
"2017-01-31";"16";"POMA";"30.12"
"2017-02-28";"16";"POMA";"37.09"
"2017-04-01";"16";"POMA";"35.05"
"2017-05-01";"16";"POMA";"34.19"
"2017-06-01";"16";"POMA";"30.53"
"2017-07-01";"16";"POMA";"25.80"
"2017-08-01";"16";"POMA";"20.72"
"2017-09-01";"16";"POMA";"16.05"
"2017-10-01";"16";"POMA";"13.80"
"2017-10-31";"16";"POMA";"12.50"
"2017-11-30";"16";"POMA";"11.97"
"2017-12-31";"16";"POMA";"11.64"
"2018-01-31";"16";"POMA";"11.28"
"2018-02-28";"16";"POMA";"32.35"
"2018-04-01";"16";"POMA";"44.67"
"2018-05-01";"16";"POMA";"44.92"
"2018-06-01";"16";"POMA";"43.56"
"2018-07-01";"16";"POMA";"40.18"
"2018-08-01";"16";"POMA";"34.39"
"2018-09-01";"16";"POMA";"31.31"
"2018-10-01";"16";"POMA";"26.85"
"2018-10-31";"16";"POMA";"25.15"
"2018-11-30";"16";"POMA";"36.86"
"2018-12-31";"16";"POMA";"40.39"
"2019-01-31";"16";"POMA";"57.16"
"2019-02-28";"16";"POMA";"64.12"
"2019-04-01";"16";"POMA";"64.32"
"2019-05-01";"16";"POMA";"63.80"
"2019-06-01";"16";"POMA";"62.40"
"2019-07-01";"16";"POMA";"57.96"
"2019-08-01";"16";"POMA";"51.48"
"2019-09-01";"16";"POMA";"46.19"
"2019-10-01";"16";"POMA";"44.02"
"2019-10-31";"16";"POMA";"41.14"
"2019-11-30";"16";"POMA";"40.21"
"2019-12-31";"16";"POMA";"44.49"
"2020-01-31";"16";"POMA";"43.37"
"2020-02-29";"16";"POMA";"41.38"
"2020-04-01";"16";"POMA";"42.61"
"2020-05-01";"16";"POMA";"41.56"
"2020-06-01";"16";"POMA";"39.82"
"2020-07-01";"16";"POMA";"36.12"
"2020-08-01";"16";"POMA";"31.88"
"2020-09-01";"16";"POMA";"26.66"
"2020-10-01";"16";"POMA";"21.92"
"2020-10-31";"16";"POMA";"18.92"
"2020-11-30";"16";"POMA";"16.55"
"2020-12-31";"16";"POMA";"24.32"
"2021-01-31";"16";"POMA";"32.74"
"2021-02-28";"16";"POMA";"44.36"
"2021-04-01";"16";"POMA";"49.04"
"2021-05-01";"16";"POMA";"48.15"
"2006-12-31";"17";"POZZILLO";"9.11"
"2007-01-31";"17";"POZZILLO";"11.49"
"2007-02-28";"17";"POZZILLO";"18.34"
"2007-04-01";"17";"POZZILLO";"30.24"
"2007-05-01";"17";"POZZILLO";"46.43"
"2007-06-01";"17";"POZZILLO";"47.08"
"2007-07-01";"17";"POZZILLO";"44.44"
