cod,diga,data,volume
dig-04,Cimia,2023-07-01,2.84
dig-05,Comunelli,2023-07-01,0.12
dig-06,Disueri,2023-07-01,0.29
dig-07,Fanaco,2023-07-01,12.45
dig-08,Furore,2023-07-01,1.90
dig-09,Garcia (M. Francese),2023-07-01,57.56
dig-10,Gorgo Lago,2023-07-01,0.91
dig-11,Lentini,2023-07-01,98.47
dig-12,Leone,2023-07-01,3.37
dig-13,Nicoletti,2023-07-01,2.27
dig-14,Ogliastro (Don Sturzo),2023-07-01,28.72
dig-15,Olivo,2023-07-01,5.14
dig-16,Paceco,2023-07-01,5.49
dig-17,Piana Degli Albanesi,2023-07-01,17.72
dig-18,Poma,2023-07-01,55.12
dig-19,Pozzillo,2023-07-01,41.51
dig-20,Prizzi,2023-07-01,7.22
dig-21,Ragoleto,2023-07-01,16.25
dig-22,Rosamarina,2023-07-01,48.85
dig-23,Rubino,2023-07-01,4.74
dig-24,San Giovanni,2023-07-01,13.49
dig-25,Santa Rosalia,2023-07-01,18.90
dig-26,Scanzano,2023-07-01,7.86
dig-27,Sciaguana,2023-07-01,4.62
dig-28,Trinità,2023-07-01,6.14
dig-29,Zaffarana,2023-07-01,0.23
dig-01,Àncipa,2023-06-01,26.47
dig-02,Arancio,2023-06-01,21.69
dig-03,Castello,2023-06-01,19.89
dig-04,Cimia,2023-06-01,2.84
dig-05,Comunelli,2023-06-01,0.20
dig-06,Disueri,2023-06-01,0.44
dig-07,Fanaco,2023-06-01,12.72
dig-08,Furore,2023-06-01,2.25
dig-09,Garcia (M. Francese),2023-06-01,59.58
dig-10,Gorgo Lago,2023-06-01,0.87
dig-11,Lentini,2023-06-01,100.07
dig-12,Leone,2023-06-01,3.39
dig-13,Nicoletti,2023-06-01,2.32
dig-14,Ogliastro (Don Sturzo),2023-06-01,26.62
dig-15,Olivo,2023-06-01,5.14
dig-16,Paceco,2023-06-01,5.64
dig-17,Piana Degli Albanesi,2023-06-01,17.59
dig-18,Poma,2023-06-01,55.96
dig-19,Pozzillo,2023-06-01,28.91
dig-20,Prizzi,2023-06-01,7.13
dig-21,Ragoleto,2023-06-01,16.53
dig-22,Rosamarina,2023-06-01,48.49
dig-23,Rubino,2023-06-01,4.86
dig-24,San Giovanni,2023-06-01,13.85
dig-25,Santa Rosalia,2023-06-01,19.53
dig-26,Scanzano,2023-06-01,7.97
dig-27,Sciaguana,2023-06-01,3.75
dig-28,Trinità,2023-06-01,5.87
dig-29,Zaffarana,2023-06-01,0.25
dig-01,Àncipa,2023-05-01,25.45
dig-02,Arancio,2023-05-01,21.20
dig-03,Castello,2023-05-01,19.57
dig-04,Cimia,2023-05-01,2.72
dig-05,Comunelli,2023-05-01,0.15
dig-06,Disueri,2023-05-01,0.44
dig-07,Fanaco,2023-05-01,13.18
dig-08,Furore,2023-05-01,2.46
dig-09,Garcia (M. Francese),2023-05-01,59.32
dig-10,Gorgo Lago,2023-05-01,0.89
dig-11,Lentini,2023-05-01,96.40
dig-12,Leone,2023-05-01,3.36
dig-13,Nicoletti,2023-05-01,2.28
dig-14,Ogliastro (Don Sturzo),2023-05-01,24.12
dig-15,Olivo,2023-05-01,4.87
dig-16,Paceco,2023-05-01,5.63
dig-17,Piana Degli Albanesi,2023-05-01,17.16
dig-18,Poma,2023-05-01,55.40
dig-19,Pozzillo,2023-05-01,16.39
dig-20,Prizzi,2023-05-01,6.97
dig-21,Ragoleto,2023-05-01,16.46
dig-22,Rosamarina,2023-05-01,48.38
dig-23,Rubino,2023-05-01,4.73
dig-24,San Giovanni,2023-05-01,13.52
dig-25,Santa Rosalia,2023-05-01,19.80
dig-26,Scanzano,2023-05-01,7.81
dig-27,Sciaguana,2023-05-01,3.13
dig-28,Trinità,2023-05-01,5.17
dig-29,Zaffarana,2023-05-01,0.26
dig-01,Àncipa,2023-04-01,16.69
dig-02,Arancio,2023-04-01,19.80
dig-03,Castello,2023-04-01,19.74
dig-04,Cimia,2023-04-01,3.05
dig-05,Comunelli,2023-04-01,0.19
dig-06,Disueri,2023-04-01,0.27
dig-07,Fanaco,2023-04-01,13.49
dig-08,Furore,2023-04-01,2.73
dig-09,Garcia (M. Francese),2023-04-01,62.75
dig-10,Gorgo Lago,2023-04-01,0.88
dig-11,Lentini,2023-04-01,91.29
dig-12,Leone,2023-04-01,3.47
dig-13,Nicoletti,2023-04-01,2.31
dig-14,Ogliastro (Don Sturzo),2023-04-01,24.39
dig-15,Olivo,2023-04-01,4.87
dig-16,Paceco,2023-04-01,5.66
dig-17,Piana Degli Albanesi,2023-04-01,17.96
dig-18,Poma,2023-04-01,56.16
dig-19,Pozzillo,2023-04-01,11.44
dig-20,Prizzi,2023-04-01,6.89
dig-21,Ragoleto,2023-04-01,16.17
dig-22,Rosamarina,2023-04-01,49.36
dig-23,Rubino,2023-04-01,4.72
dig-24,San Giovanni,2023-04-01,13.41
dig-25,Santa Rosalia,2023-04-01,20.04
dig-26,Scanzano,2023-04-01,8.03
dig-27,Sciaguana,2023-04-01,3.14
dig-28,Trinità,2023-04-01,5.18
dig-29,Zaffarana,2023-04-01,0.27
dig-01,Àncipa,2023-03-01,13.40
dig-02,Arancio,2023-03-01,14.36
dig-03,Castello,2023-03-01,18.88
dig-04,Cimia,2023-03-01,3.03
dig-05,Comunelli,2023-03-01,0.17
dig-06,Disueri,2023-03-01,0.25
dig-07,Fanaco,2023-03-01,11.69
dig-08,Furore,2023-03-01,2.62
dig-09,Garcia (M. Francese),2023-03-01,49.53
dig-10,Gorgo Lago,2023-03-01,0.80
dig-11,Lentini,2023-03-01,87.54
dig-12,Leone,2023-03-01,3.60
dig-13,Nicoletti,2023-03-01,2.40
dig-14,Ogliastro (Don Sturzo),2023-03-01,23.87
dig-15,Olivo,2023-03-01,4.69
dig-16,Paceco,2023-03-01,5.72
dig-17,Piana Degli Albanesi,2023-03-01,16.75
dig-18,Poma,2023-03-01,49.14
dig-19,Pozzillo,2023-03-01,7.40
dig-20,Prizzi,2023-03-01,5.00
dig-21,Ragoleto,2023-03-01,16.03
dig-22,Rosamarina,2023-03-01,43.12
dig-23,Rubino,2023-03-01,3.54
dig-24,San Giovanni,2023-03-01,12.55
dig-25,Santa Rosalia,2023-03-01,20.13
dig-26,Scanzano,2023-03-01,6.52
dig-27,Sciaguana,2023-03-01,3.11
dig-28,Trinità,2023-03-01,5.20
dig-29,Zaffarana,2023-03-01,0.23
dig-01,Àncipa,2023-02-01,12.52
dig-02,Arancio,2023-02-01,12.74
dig-03,Castello,2023-02-01,16.98
dig-04,Cimia,2023-02-01,3.01
dig-05,Comunelli,2023-02-01,0.25
dig-06,Disueri,2023-02-01,0.23
dig-07,Fanaco,2023-02-01,10.93
dig-08,Furore,2023-02-01,2.53
dig-09,Garcia (M. Francese),2023-02-01,43.93
dig-10,Gorgo Lago,2023-02-01,0.78
dig-11,Lentini,2023-02-01,77.98
dig-12,Leone,2023-02-01,3.78
dig-13,Nicoletti,2023-02-01,2.37
dig-14,Ogliastro (Don Sturzo),2023-02-01,22.71
dig-15,Olivo,2023-02-01,3.69
dig-16,Paceco,2023-02-01,5.98
dig-17,Piana Degli Albanesi,2023-02-01,15.88
dig-18,Poma,2023-02-01,47.34
dig-19,Pozzillo,2023-02-01,5.79
dig-20,Prizzi,2023-02-01,4.04
dig-21,Ragoleto,2023-02-01,6.95
dig-22,Rosamarina,2023-02-01,40.55
dig-23,Rubino,2023-02-01,2.81
dig-24,San Giovanni,2023-02-01,12.02
dig-25,Santa Rosalia,2023-02-01,14.70
dig-26,Scanzano,2023-02-01,5.38
dig-27,Sciaguana,2023-02-01,3.05
dig-28,Trinità,2023-02-01,5.20
dig-29,Zaffarana,2023-02-01,0.23
dig-01,Àncipa,2023-01-01,11.28
dig-02,Arancio,2023-01-01,11.70
dig-03,Castello,2023-01-01,14.70
dig-04,Cimia,2023-01-01,3.01
dig-05,Comunelli,2023-01-01,0.27
dig-06,Disueri,2023-01-01,0.34
dig-07,Fanaco,2023-01-01,10.82
dig-08,Furore,2023-01-01,2.52
dig-09,Garcia (M. Francese),2023-01-01,39.11
dig-10,Gorgo Lago,2023-01-01,0.77
dig-11,Lentini,2023-01-01,74.50
dig-12,Leone,2023-01-01,3.55
dig-13,Nicoletti,2023-01-01,2.36
dig-14,Ogliastro (Don Sturzo),2023-01-01,22.68
dig-15,Olivo,2023-01-01,3.60
dig-16,Paceco,2023-01-01,5.69
dig-17,Piana Degli Albanesi,2023-01-01,15.05
dig-18,Poma,2023-01-01,45.79
dig-19,Pozzillo,2023-01-01,3.19
dig-20,Prizzi,2023-01-01,2.96
dig-21,Ragoleto,2023-01-01,6.99
dig-22,Rosamarina,2023-01-01,39.01
dig-23,Rubino,2023-01-01,1.64
dig-24,San Giovanni,2023-01-01,11.51
dig-25,Santa Rosalia,2023-01-01,14.81
dig-26,Scanzano,2023-01-01,4.49
dig-27,Sciaguana,2023-01-01,3.00
dig-28,Trinità,2023-01-01,5.17
dig-29,Zaffarana,2023-01-01,0.18
dig-01,Àncipa,2022-12-01,10.96
dig-02,Arancio,2022-12-01,11.36
dig-03,Castello,2022-12-01,12.58
dig-04,Cimia,2022-12-01,2.88
dig-05,Comunelli,2022-12-01,0.24
dig-06,Disueri,2022-12-01,0.24
dig-07,Fanaco,2022-12-01,10.37
dig-08,Furore,2022-12-01,2.52
dig-09,Garcia (M. Francese),2022-12-01,37.94
dig-10,Gorgo Lago,2022-12-01,0.76
dig-11,Lentini,2022-12-01,75.18
dig-12,Leone,2022-12-01,3.78
dig-13,Nicoletti,2022-12-01,2.38
dig-14,Ogliastro (Don Sturzo),2022-12-01,22.68
dig-15,Olivo,2022-12-01,3.50
dig-16,Paceco,2022-12-01,5.87
dig-17,Piana Degli Albanesi,2022-12-01,14.78
dig-18,Poma,2022-12-01,45.70
dig-19,Pozzillo,2022-12-01,2.83
dig-20,Prizzi,2022-12-01,2.65
dig-21,Ragoleto,2022-12-01,6.96
dig-22,Rosamarina,2022-12-01,40.26
dig-23,Rubino,2022-12-01,1.50
dig-24,San Giovanni,2022-12-01,11.09
dig-25,Santa Rosalia,2022-12-01,14.55
dig-26,Scanzano,2022-12-01,4.28
dig-27,Sciaguana,2022-12-01,2.96
dig-28,Trinità,2022-12-01,5.19
dig-29,Zaffarana,2022-12-01,0.18
dig-01,Àncipa,2022-11-01,11.82
dig-02,Arancio,2022-11-01,11.19
dig-03,Castello,2022-11-01,11.14
dig-04,Cimia,2022-11-01,2.68
dig-05,Comunelli,2022-11-01,0.20
dig-06,Disueri,2022-11-01,0.27
dig-07,Fanaco,2022-11-01,10.93
dig-08,Furore,2022-11-01,2.32
dig-09,Garcia (M. Francese),2022-11-01,34.25
dig-10,Gorgo Lago,2022-11-01,0.73
dig-11,Lentini,2022-11-01,75.54
dig-12,Leone,2022-11-01,3.45
dig-13,Nicoletti,2022-11-01,2.42
dig-14,Ogliastro (Don Sturzo),2022-11-01,22.38
dig-15,Olivo,2022-11-01,3.39
dig-16,Paceco,2022-11-01,5.62
dig-17,Piana Degli Albanesi,2022-11-01,14.23
dig-18,Poma,2022-11-01,44.98
dig-19,Pozzillo,2022-11-01,2.57
dig-20,Prizzi,2022-11-01,2.53
dig-21,Ragoleto,2022-11-01,6.37
dig-22,Rosamarina,2022-11-01,41.11
dig-23,Rubino,2022-11-01,0.92
dig-24,San Giovanni,2022-11-01,10.36
dig-25,Santa Rosalia,2022-11-01,14.12
dig-26,Scanzano,2022-11-01,3.87
dig-27,Sciaguana,2022-11-01,2.88
dig-28,Trinità,2022-11-01,5.15
dig-29,Zaffarana,2022-11-01,0.16
dig-01,Àncipa,2022-10-01,13.80
dig-02,Arancio,2022-10-01,10.88
dig-03,Castello,2022-10-01,10.98
dig-04,Cimia,2022-10-01,1.96
dig-05,Comunelli,2022-10-01,0.26
dig-06,Disueri,2022-10-01,0.52
dig-07,Fanaco,2022-10-01,12.37
dig-08,Furore,2022-10-01,1.63
dig-09,Garcia (M. Francese),2022-10-01,33.80
dig-10,Gorgo Lago,2022-10-01,0.72
dig-11,Lentini,2022-10-01,77.06
dig-12,Leone,2022-10-01,3.41
dig-13,Nicoletti,2022-10-01,2.58
dig-14,Ogliastro (Don Sturzo),2022-10-01,22.49
dig-15,Olivo,2022-10-01,3.28
dig-16,Paceco,2022-10-01,4.02
dig-17,Piana Degli Albanesi,2022-10-01,15.45
dig-18,Poma,2022-10-01,47.53
dig-19,Pozzillo,2022-10-01,4.91
dig-20,Prizzi,2022-10-01,2.70
dig-21,Ragoleto,2022-10-01,7.02
dig-22,Rosamarina,2022-10-01,43.65
dig-23,Rubino,2022-10-01,0.78
dig-24,San Giovanni,2022-10-01,11.07
dig-25,Santa Rosalia,2022-10-01,14.93
dig-26,Scanzano,2022-10-01,4.12
dig-27,Sciaguana,2022-10-01,2.89
dig-28,Trinità,2022-10-01,3.99
dig-29,Zaffarana,2022-10-01,0.08
dig-01,Àncipa,2022-09-01,17.34
dig-02,Arancio,2022-09-01,11.78
dig-03,Castello,2022-09-01,12.62
dig-04,Cimia,2022-09-01,2.12
dig-05,Comunelli,2022-09-01,0.13
dig-06,Disueri,2022-09-01,0.25
dig-07,Fanaco,2022-09-01,14.11
dig-08,Furore,2022-09-01,2.13
dig-09,Garcia (M. Francese),2022-09-01,35.20
dig-10,Gorgo Lago,2022-09-01,0.65
dig-11,Lentini,2022-09-01,81.20
dig-12,Leone,2022-09-01,3.59
dig-13,Nicoletti,2022-09-01,2.83
dig-14,Ogliastro (Don Sturzo),2022-09-01,25.41
dig-15,Olivo,2022-09-01,3.33
dig-16,Paceco,2022-09-01,3.93
dig-17,Piana Degli Albanesi,2022-09-01,16.51
dig-18,Poma,2022-09-01,51.67
dig-19,Pozzillo,2022-09-01,16.15
dig-20,Prizzi,2022-09-01,3.45
dig-21,Ragoleto,2022-09-01,7.96
dig-22,Rosamarina,2022-09-01,47.85
dig-23,Rubino,2022-09-01,0.81
dig-24,San Giovanni,2022-09-01,11.28
dig-25,Santa Rosalia,2022-09-01,15.79
dig-26,Scanzano,2022-09-01,4.32
dig-27,Sciaguana,2022-09-01,2.96
dig-28,Trinità,2022-09-01,2.17
dig-29,Zaffarana,2022-09-01,0.06
dig-01,Àncipa,2022-08-01,19.50
dig-02,Arancio,2022-08-01,14.64
dig-03,Castello,2022-08-01,15.31
dig-04,Cimia,2022-08-01,2.25
dig-05,Comunelli,2022-08-01,0.00
dig-06,Disueri,2022-08-01,0.00
dig-07,Fanaco,2022-08-01,15.60
dig-08,Furore,2022-08-01,2.39
dig-09,Garcia (M. Francese),2022-08-01,41.67
dig-10,Gorgo Lago,2022-08-01,0.55
dig-11,Lentini,2022-08-01,84.21
dig-12,Leone,2022-08-01,3.85
dig-13,Nicoletti,2022-08-01,3.05
dig-14,Ogliastro (Don Sturzo),2022-08-01,28.00
dig-15,Olivo,2022-08-01,2.73
dig-16,Paceco,2022-08-01,4.40
dig-17,Piana Degli Albanesi,2022-08-01,18.36
dig-18,Poma,2022-08-01,57.28
dig-19,Pozzillo,2022-08-01,32.91
dig-20,Prizzi,2022-08-01,4.21
dig-21,Ragoleto,2022-08-01,8.92
dig-22,Rosamarina,2022-08-01,53.15
dig-23,Rubino,2022-08-01,1.67
dig-24,San Giovanni,2022-08-01,12.61
dig-25,Santa Rosalia,2022-08-01,16.55
dig-26,Scanzano,2022-08-01,5.07
dig-27,Sciaguana,2022-08-01,3.02
dig-28,Trinità,2022-08-01,3.00
dig-29,Zaffarana,2022-08-01,0.08
dig-01,Àncipa,2022-07-01,21.76
dig-02,Arancio,2022-07-01,16.87
dig-03,Castello,2022-07-01,18.58
dig-04,Cimia,2022-07-01,2.54
dig-05,Comunelli,2022-07-01,0.27
dig-06,Disueri,2022-07-01,0.11
dig-07,Fanaco,2022-07-01,17.20
dig-08,Furore,2022-07-01,2.39
dig-09,Garcia (M. Francese),2022-07-01,51.76
dig-10,Gorgo Lago,2022-07-01,0.60
dig-11,Lentini,2022-07-01,88.00
dig-12,Leone,2022-07-01,3.98
dig-13,Nicoletti,2022-07-01,3.40
dig-14,Ogliastro (Don Sturzo),2022-07-01,36.01
dig-15,Olivo,2022-07-01,3.99
dig-16,Paceco,2022-07-01,4.99
dig-17,Piana Degli Albanesi,2022-07-01,20.23
dig-18,Poma,2022-07-01,62.44
dig-19,Pozzillo,2022-07-01,54.54
dig-20,Prizzi,2022-07-01,5.35
dig-21,Ragoleto,2022-07-01,10.57
dig-22,Rosamarina,2022-07-01,58.55
dig-23,Rubino,2022-07-01,3.94
dig-24,San Giovanni,2022-07-01,14.79
dig-25,Santa Rosalia,2022-07-01,17.72
dig-26,Scanzano,2022-07-01,5.73
dig-27,Sciaguana,2022-07-01,3.20
dig-28,Trinità,2022-07-01,5.06
dig-29,Zaffarana,2022-07-01,0.23
dig-01,Àncipa,2022-06-01,23.36
dig-02,Arancio,2022-06-01,18.12
dig-03,Castello,2022-06-01,20.83
dig-04,Cimia,2022-06-01,2.99
dig-05,Comunelli,2022-06-01,0.36
dig-06,Disueri,2022-06-01,0.25
dig-07,Fanaco,2022-06-01,18.58
dig-08,Furore,2022-06-01,2.96
dig-09,Garcia (M. Francese),2022-06-01,55.82
dig-10,Gorgo Lago,2022-06-01,0.62
dig-11,Lentini,2022-06-01,91.21
dig-12,Leone,2022-06-01,4.05
dig-13,Nicoletti,2022-06-01,3.79
dig-14,Ogliastro (Don Sturzo),2022-06-01,38.76
dig-15,Olivo,2022-06-01,4.39
dig-16,Paceco,2022-06-01,5.38
dig-17,Piana Degli Albanesi,2022-06-01,21.76
dig-18,Poma,2022-06-01,66.86
dig-19,Pozzillo,2022-06-01,67.31
dig-20,Prizzi,2022-06-01,6.99
dig-21,Ragoleto,2022-06-01,11.84
dig-22,Rosamarina,2022-06-01,62.21
dig-23,Rubino,2022-06-01,4.19
dig-24,San Giovanni,2022-06-01,15.76
dig-25,Santa Rosalia,2022-06-01,18.73
dig-26,Scanzano,2022-06-01,6.79
dig-27,Sciaguana,2022-06-01,3.31
dig-28,Trinità,2022-06-01,5.14
dig-29,Zaffarana,2022-06-01,0.28
dig-01,Àncipa,2022-05-01,23.06
dig-02,Arancio,2022-05-01,18.12
dig-03,Castello,2022-05-01,20.84
dig-04,Cimia,2022-05-01,3.01
dig-05,Comunelli,2022-05-01,0.36
dig-06,Disueri,2022-05-01,0.24
dig-07,Fanaco,2022-05-01,18.51
dig-08,Furore,2022-05-01,3.33
dig-09,Garcia (M. Francese),2022-05-01,55.62
dig-10,Gorgo Lago,2022-05-01,0.62
dig-11,Lentini,2022-05-01,92.80
dig-12,Leone,2022-05-01,4.10
dig-13,Nicoletti,2022-05-01,3.95
dig-14,Ogliastro (Don Sturzo),2022-05-01,38.83
dig-15,Olivo,2022-05-01,4.57
dig-16,Paceco,2022-05-01,5.56
dig-17,Piana Degli Albanesi,2022-05-01,21.62
dig-18,Poma,2022-05-01,68.91
dig-19,Pozzillo,2022-05-01,65.55
dig-20,Prizzi,2022-05-01,7.26
dig-21,Ragoleto,2022-05-01,12.42
dig-22,Rosamarina,2022-05-01,67.77
dig-23,Rubino,2022-05-01,4.18
dig-24,San Giovanni,2022-05-01,15.68
dig-25,Santa Rosalia,2022-05-01,19.23
dig-26,Scanzano,2022-05-01,7.44
dig-27,Sciaguana,2022-05-01,3.28
dig-28,Trinità,2022-05-01,5.14
dig-29,Zaffarana,2022-05-01,0.31
dig-01,Àncipa,2022-04-01,25.50
dig-02,Arancio,2022-04-01,21.64
dig-03,Castello,2022-04-01,20.94
dig-04,Cimia,2022-04-01,2.98
dig-05,Comunelli,2022-04-01,0.32
dig-06,Disueri,2022-04-01,0.32
dig-07,Fanaco,2022-04-01,18.95
dig-08,Furore,2022-04-01,3.58
dig-09,Garcia (M. Francese),2022-04-01,54.34
dig-10,Gorgo Lago,2022-04-01,0.65
dig-11,Lentini,2022-04-01,91.36
dig-12,Leone,2022-04-01,4.14
dig-13,Nicoletti,2022-04-01,4.03
dig-14,Ogliastro (Don Sturzo),2022-04-01,39.21
dig-15,Olivo,2022-04-01,4.54
dig-16,Paceco,2022-04-01,5.66
dig-17,Piana Degli Albanesi,2022-04-01,21.81
dig-18,Poma,2022-04-01,70.41
dig-19,Pozzillo,2022-04-01,63.81
dig-20,Prizzi,2022-04-01,7.13
dig-21,Ragoleto,2022-04-01,12.71
dig-22,Rosamarina,2022-04-01,63.69
dig-23,Rubino,2022-04-01,4.25
dig-24,San Giovanni,2022-04-01,15.68
dig-25,Santa Rosalia,2022-04-01,19.79
dig-26,Scanzano,2022-04-01,7.92
dig-27,Sciaguana,2022-04-01,3.28
dig-28,Trinità,2022-04-01,5.85
dig-29,Zaffarana,2022-04-01,0.32
dig-01,Àncipa,2022-03-01,22.01
dig-02,Arancio,2022-03-01,21.98
dig-03,Castello,2022-03-01,20.90
dig-04,Cimia,2022-03-01,2.72
dig-05,Comunelli,2022-03-01,0.34
dig-06,Disueri,2022-03-01,0.18
dig-07,Fanaco,2022-03-01,19.08
dig-08,Furore,2022-03-01,3.73
dig-09,Garcia (M. Francese),2022-03-01,52.66
dig-10,Gorgo Lago,2022-03-01,0.67
dig-11,Lentini,2022-03-01,87.08
dig-12,Leone,2022-03-01,4.19
dig-13,Nicoletti,2022-03-01,6.19
dig-14,Ogliastro (Don Sturzo),2022-03-01,39.11
dig-15,Olivo,2022-03-01,4.41
dig-17,Piana Degli Albanesi,2022-03-01,21.94
dig-18,Poma,2022-03-01,71.60
dig-19,Pozzillo,2022-03-01,57.87
dig-20,Prizzi,2022-03-01,7.15
dig-21,Ragoleto,2022-03-01,12.72
dig-22,Rosamarina,2022-03-01,64.77
dig-23,Rubino,2022-03-01,4.21
dig-24,San Giovanni,2022-03-01,15.36
dig-25,Santa Rosalia,2022-03-01,19.93
dig-26,Scanzano,2022-03-01,8.49
dig-27,Sciaguana,2022-03-01,3.21
dig-28,Trinità,2022-03-01,7.44
dig-29,Zaffarana,2022-03-01,0.34
dig-01,Àncipa,2022-02-01,22.88
dig-02,Arancio,2022-02-01,22.00
dig-03,Castello,2022-02-01,20.94
dig-04,Cimia,2022-02-01,2.21
dig-05,Comunelli,2022-02-01,0.40
dig-06,Disueri,2022-02-01,0.67
dig-07,Fanaco,2022-02-01,19.25
dig-09,Garcia (M. Francese),2022-02-01,49.64
dig-10,Gorgo Lago,2022-02-01,0.68
dig-11,Lentini,2022-02-01,80.01
dig-12,Leone,2022-02-01,4.20
dig-13,Nicoletti,2022-02-01,6.19
dig-14,Ogliastro (Don Sturzo),2022-02-01,39.04
dig-15,Olivo,2022-02-01,4.32
dig-17,Piana Degli Albanesi,2022-02-01,23.49
dig-18,Poma,2022-02-01,72.31
dig-19,Pozzillo,2022-02-01,66.95
dig-20,Prizzi,2022-02-01,7.97
dig-21,Ragoleto,2022-02-01,12.73
dig-22,Rosamarina,2022-02-01,62.31
dig-23,Rubino,2022-02-01,4.11
dig-24,San Giovanni,2022-02-01,15.00
dig-25,Santa Rosalia,2022-02-01,22.00
dig-26,Scanzano,2022-02-01,8.81
dig-28,Trinità,2022-02-01,7.12
dig-01,Àncipa,2022-01-01,22.68
dig-02,Arancio,2022-01-01,24.82
dig-03,Castello,2022-01-01,20.94
dig-04,Cimia,2022-01-01,2.03
dig-05,Comunelli,2022-01-01,0.53
dig-06,Disueri,2022-01-01,0.91
dig-07,Fanaco,2022-01-01,18.38
dig-09,Garcia (M. Francese),2022-01-01,55.30
dig-10,Gorgo Lago,2022-01-01,0.68
dig-11,Lentini,2022-01-01,80.77
dig-12,Leone,2022-01-01,3.60
dig-13,Nicoletti,2022-01-01,5.86
dig-14,Ogliastro (Don Sturzo),2022-01-01,38.76
dig-15,Olivo,2022-01-01,4.76
dig-17,Piana Degli Albanesi,2022-01-01,23.74
dig-18,Poma,2022-01-01,69.98
dig-19,Pozzillo,2022-01-01,59.40
dig-20,Prizzi,2022-01-01,7.97
dig-21,Ragoleto,2022-01-01,12.29
dig-22,Rosamarina,2022-01-01,71.33
dig-23,Rubino,2022-01-01,3.97
dig-24,San Giovanni,2022-01-01,14.42
dig-25,Santa Rosalia,2022-01-01,19.84
dig-26,Scanzano,2022-01-01,8.09
dig-28,Trinità,2022-01-01,6.51
dig-01,Àncipa,2021-12-01,11.19
dig-02,Arancio,2021-12-01,26.08
dig-03,Castello,2021-12-01,15.69
dig-04,Cimia,2021-12-01,1.82
dig-05,Comunelli,2021-12-01,0.47
dig-06,Disueri,2021-12-01,0.98
dig-07,Fanaco,2021-12-01,9.78
dig-09,Garcia (M. Francese),2021-12-01,46.89
dig-10,Gorgo Lago,2021-12-01,0.64
dig-11,Lentini,2021-12-01,82.13
dig-12,Leone,2021-12-01,3.94
dig-13,Nicoletti,2021-12-01,4.54
dig-14,Ogliastro (Don Sturzo),2021-12-01,36.39
dig-15,Olivo,2021-12-01,3.70
dig-17,Piana Degli Albanesi,2021-12-01,16.78
dig-18,Poma,2021-12-01,35.65
dig-19,Pozzillo,2021-12-01,25.69
dig-20,Prizzi,2021-12-01,4.05
dig-21,Ragoleto,2021-12-01,9.30
dig-22,Rosamarina,2021-12-01,49.27
dig-23,Rubino,2021-12-01,4.75
dig-24,San Giovanni,2021-12-01,10.42
dig-25,Santa Rosalia,2021-12-01,13.86
dig-26,Scanzano,2021-12-01,8.04
dig-28,Trinità,2021-12-01,6.16
dig-01,Àncipa,2021-11-01,10.99
dig-02,Arancio,2021-11-01,14.36
dig-03,Castello,2021-11-01,5.82
dig-04,Cimia,2021-11-01,1.11
dig-05,Comunelli,2021-11-01,0.45
dig-06,Disueri,2021-11-01,0.40
dig-07,Fanaco,2021-11-01,2.96
dig-09,Garcia (M. Francese),2021-11-01,31.81
dig-10,Gorgo Lago,2021-11-01,0.54
dig-11,Lentini,2021-11-01,82.71
dig-12,Leone,2021-11-01,1.85
dig-13,Nicoletti,2021-11-01,4.45
dig-14,Ogliastro (Don Sturzo),2021-11-01,24.91
dig-15,Olivo,2021-11-01,3.10
dig-17,Piana Degli Albanesi,2021-11-01,12.33
dig-18,Poma,2021-11-01,22.97
dig-19,Pozzillo,2021-11-01,7.06
dig-20,Prizzi,2021-11-01,2.64
dig-21,Ragoleto,2021-11-01,7.13
dig-22,Rosamarina,2021-11-01,22.92
dig-23,Rubino,2021-11-01,1.68
dig-24,San Giovanni,2021-11-01,5.14
dig-25,Santa Rosalia,2021-11-01,10.41
dig-26,Scanzano,2021-11-01,4.45
dig-28,Trinità,2021-11-01,4.94
dig-01,Àncipa,2021-10-01,12.03
dig-02,Arancio,2021-10-01,14.16
dig-03,Castello,2021-10-01,5.58
dig-04,Cimia,2021-10-01,0.83
dig-05,Comunelli,2021-10-01,0.00
dig-06,Disueri,2021-10-01,0.00
dig-07,Fanaco,2021-10-01,4.04
dig-09,Garcia (M. Francese),2021-10-01,33.80
dig-10,Gorgo Lago,2021-10-01,0.54
dig-11,Lentini,2021-10-01,80.11
dig-12,Leone,2021-10-01,2.00
dig-13,Nicoletti,2021-10-01,4.49
dig-14,Ogliastro (Don Sturzo),2021-10-01,21.46
dig-15,Olivo,2021-10-01,2.64
dig-17,Piana Degli Albanesi,2021-10-01,12.21
dig-18,Poma,2021-10-01,24.42
dig-19,Pozzillo,2021-10-01,4.73
dig-20,Prizzi,2021-10-01,3.33
dig-21,Ragoleto,2021-10-01,5.40
dig-22,Rosamarina,2021-10-01,26.40
dig-23,Rubino,2021-10-01,1.40
dig-24,San Giovanni,2021-10-01,4.42
dig-25,Santa Rosalia,2021-10-01,9.90
dig-26,Scanzano,2021-10-01,4.67
dig-28,Trinità,2021-10-01,3.99
dig-01,Àncipa,2021-09-01,14.19
dig-02,Arancio,2021-09-01,15.07
dig-03,Castello,2021-09-01,6.85
dig-04,Cimia,2021-09-01,1.11
